mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,mpa_name,mpa_type
366999859,2025-02-10 18:54:46,-120.85913,35.37035,4.6,123.3,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:59:26,-120.85481,35.36853,0.0,3.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 18:57:33,-122.97522,37.95723,3.9,317.1,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338142675,2025-02-10 18:55:06,-117.8956,33.62235,0.0,143.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338163877,2025-02-10 18:55:55,-120.84582,35.35065,0.6,166.9,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
366813530,2025-02-10 18:59:02,-119.55673,34.05528,18.0,323.3,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
211503810,2025-02-10 19:00:03,-120.85646,35.36815,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:57:06,-120.85623,35.3691,4.1,115.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:00:03,-122.97745,37.95819,3.6,303.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338163877,2025-02-10 18:59:54,-120.84593,35.35144,4.9,338.2,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
366813530,2025-02-10 19:01:08,-119.56821,34.05902,18.5,273.6,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
338400762,2025-02-10 18:58:50,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 19:01:16,-120.85481,35.36853,0.0,3.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 19:01:07,-117.8956,33.62233,0.2,143.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 18:58:07,-117.89561,33.62234,0.0,143.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368174080,2025-02-10 19:00:54,-123.02838,37.9586,5.6,326.0,,F/V JACQUELINE L.,,WDL8909,30.0,,18.0,6.0,,,B,Point Reyes SMCA,SMCA
211503810,2025-02-10 18:57:03,-120.85645,35.36819,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 19:00:24,-120.84636,35.35189,3.1,285.9,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 18:59:54,-117.89514,33.61941,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:58:37,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366813530,2025-02-10 19:02:14,-119.57497,34.05904,18.4,269.9,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
366813530,2025-02-10 19:00:02,-119.56137,34.0583,17.7,285.8,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
211503810,2025-02-10 19:03:03,-120.85645,35.36817,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:00:02,-117.12943,32.53954,8.7,340.3,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
366999859,2025-02-10 19:00:06,-120.85481,35.36852,0.0,3.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:00:08,-120.85527,35.36847,0.4,169.7,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 19:01:51,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 19:02:33,-122.97963,37.95931,1.0,297.5,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338143454,2025-02-10 19:01:52,-120.85695,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:04:04,-122.98135,37.95976,4.4,285.5,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
367659210,2025-02-10 19:04:14,-117.13561,32.55236,13.6,326.7,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
366999859,2025-02-10 19:03:37,-120.85481,35.36852,0.0,3.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366813530,2025-02-10 19:03:26,-119.58255,34.05938,18.7,271.8,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
368167990,2025-02-10 19:04:38,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
368174080,2025-02-10 19:03:55,-123.03178,37.9617,5.4,312.9,,F/V JACQUELINE L.,,WDL8909,30.0,,18.0,6.0,,,B,Point Reyes SMCA,SMCA
366999858,2025-02-10 19:03:48,-120.85523,35.36829,0.2,134.8,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:02:26,-120.85481,35.36853,0.0,3.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368174080,2025-02-10 19:01:56,-123.0296,37.95971,3.9,316.2,,F/V JACQUELINE L.,,WDL8909,30.0,,18.0,6.0,,,B,Point Reyes SMCA,SMCA
338173579,2025-02-10 19:01:04,-122.97844,37.95869,3.7,294.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
367659210,2025-02-10 19:02:09,-117.13288,32.54541,13.4,344.8,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
367659210,2025-02-10 19:01:05,-117.13102,32.54229,11.1,331.2,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
366999858,2025-02-10 19:04:58,-120.85523,35.36828,3.2,324.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:05:57,-120.8553,35.3684,6.3,282.0,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 19:01:25,-120.84673,35.35169,1.2,207.3,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 19:04:49,-120.85696,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 19:05:54,-117.89513,33.61943,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 19:05:33,-122.98302,37.96018,3.9,305.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
366999858,2025-02-10 19:02:37,-120.8553,35.36836,0.6,178.9,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:01:17,-120.85527,35.36829,0.6,218.6,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 19:02:55,-120.8463,35.35216,4.2,23.3,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:03:12,-117.1341,32.54896,13.1,332.7,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
368320160,2025-02-10 19:01:42,-120.85714,35.37009,0.0,304.7,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366813530,2025-02-10 19:04:31,-119.58913,34.05808,18.6,248.6,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
338392591,2025-02-10 19:06:25,-117.89708,33.62132,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338163877,2025-02-10 19:07:24,-120.84992,35.35692,5.1,300.5,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 19:03:23,-117.89708,33.62132,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 19:04:47,-120.85481,35.36852,0.0,3.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 19:04:52,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 19:07:50,-120.85695,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:07:26,-120.85483,35.36852,0.1,25.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 19:07:42,-120.85717,35.37007,0.0,303.9,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:06:18,-120.85488,35.36846,2.3,129.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 19:09:03,-120.85643,35.36817,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:08:26,-120.85876,35.37112,1.6,92.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:07:16,-120.85781,35.36984,7.3,306.5,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:05:15,-117.13713,32.55417,0.7,44.8,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
368320160,2025-02-10 19:04:42,-120.85714,35.37008,0.0,302.9,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:07:03,-122.98421,37.9606,2.0,311.3,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338163877,2025-02-10 19:10:54,-120.85246,35.3608,4.8,349.4,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 19:10:07,-117.89561,33.62233,0.0,143.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 19:08:27,-120.85483,35.36852,0.0,25.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:06:17,-117.13682,32.55372,2.2,276.9,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
367659210,2025-02-10 19:12:30,-117.13612,32.55408,4.3,276.5,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
367659210,2025-02-10 19:08:37,-117.13647,32.55402,0.6,52.0,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
338143454,2025-02-10 19:11:03,-120.85695,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 19:10:42,-120.85716,35.37009,0.0,307.1,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 19:08:54,-120.85175,35.35836,4.6,347.0,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:09:36,-120.85854,35.37088,0.7,106.5,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:13:07,-120.85847,35.37084,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:08:35,-122.98394,37.96051,1.9,247.1,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338174439,2025-02-10 19:11:55,-117.89514,33.61941,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 19:09:37,-120.85481,35.36852,0.0,25.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 19:13:50,-117.89405,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
367659210,2025-02-10 19:10:00,-117.13615,32.55409,1.0,85.9,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
211503810,2025-02-10 19:15:06,-120.85644,35.36817,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 03:13:40,-120.85717,35.37007,0.0,234.9,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:11:17,-117.13583,32.55411,0.8,87.2,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
367659210,2025-02-10 19:13:37,-117.13848,32.55481,8.6,291.0,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
366999859,2025-02-10 19:10:46,-120.85847,35.37084,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 19:12:26,-120.85313,35.36274,5.0,345.1,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:11:33,-122.98684,37.96182,3.2,272.0,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338400762,2025-02-10 19:10:50,-117.89404,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 19:10:38,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 19:16:02,-122.99056,37.96315,3.3,325.6,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
367104050,2025-02-10 19:16:07,-119.86517,34.36733,17.4,267.8,,RYAN T,IMO8982591,WDC9570,60.0,0.0,31.0,8.0,,60.0,A,Campus Point SMCA (No-Take),SMCA (No-Take)
366999859,2025-02-10 19:11:57,-120.85847,35.37084,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 19:12:24,-117.89706,33.62134,0.0,140.2,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366889830,2025-02-10 19:16:40,-117.31385,32.80821,10.9,348.0,,LEGACY        ?,,WDL3420,60.0,5.0,23.0,6.0,2.4,60.0,A,South La Jolla SMR,SMR
338142675,2025-02-10 19:13:06,-117.89561,33.62233,0.6,59.1,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 19:10:47,-120.85483,35.36852,0.0,25.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:16:26,-120.85847,35.37084,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:17:30,-117.14592,32.55696,1.3,69.4,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
338392591,2025-02-10 19:15:23,-117.89707,33.62133,0.0,140.2,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338163877,2025-02-10 19:16:24,-120.85515,35.36836,4.3,339.2,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:16:16,-120.85692,35.36946,6.9,300.7,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:11:57,-120.85483,35.36852,0.0,25.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367104050,2025-02-10 19:13:45,-119.85169,34.36808,17.0,267.7,,RYAN T,IMO8982591,WDC9570,60.0,0.0,31.0,8.0,,60.0,A,Campus Point SMCA (No-Take),SMCA (No-Take)
368320160,2025-02-10 19:13:42,-120.85716,35.37008,0.0,310.6,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366889830,2025-02-10 19:14:50,-117.31233,32.80299,11.0,337.9,,LEGACY        ?,,WDL3420,60.0,5.0,23.0,6.0,2.4,60.0,A,South La Jolla SMR,SMR
366999859,2025-02-10 19:14:46,-120.85847,35.37083,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 19:18:06,-120.85847,35.37083,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:14:05,-122.98876,37.96244,2.9,263.1,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
366999858,2025-02-10 19:13:28,-120.85483,35.36852,0.0,25.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:14:38,-120.85488,35.36851,2.1,297.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 19:16:42,-120.85715,35.37012,0.0,299.9,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
367104050,2025-02-10 19:18:25,-119.87831,34.36706,16.9,271.7,,RYAN T,IMO8982591,WDC9570,60.0,0.0,31.0,8.0,,60.0,A,Campus Point SMCA (No-Take),SMCA (No-Take)
367104050,2025-02-10 19:14:59,-119.85875,34.36749,17.9,262.6,,RYAN T,IMO8982591,WDC9570,60.0,0.0,31.0,8.0,,60.0,A,Campus Point SMCA (No-Take),SMCA (No-Take)
368167990,2025-02-10 19:13:38,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
367659210,2025-02-10 19:14:38,-117.14118,32.55572,9.0,282.8,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
338163877,2025-02-10 19:13:54,-120.85382,35.36483,5.4,343.2,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 19:17:54,-120.85478,35.3685,0.0,135.6,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:17:03,-122.99134,37.96355,2.5,328.6,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338143454,2025-02-10 19:14:11,-120.85697,35.36982,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:18:35,-122.99274,37.96414,5.1,302.9,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338163877,2025-02-10 19:14:55,-120.85437,35.36628,5.5,343.4,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
367767350,2025-02-10 19:19:04,-117.34936,33.01422,7.0,342.7,,TROPIC THUNDER,,WDJ3367,36.0,,14.0,4.0,,,B,Swami's SMCA,SMCA
338174439,2025-02-10 19:17:55,-117.89513,33.61942,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 19:16:50,-117.89405,33.61986,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366889830,2025-02-10 19:18:00,-117.31452,32.81207,10.8,2.1,,LEGACY        ?,,WDL3420,60.0,5.0,23.0,6.0,2.4,60.0,A,South La Jolla SMR,SMR
366999859,2025-02-10 19:21:37,-120.85846,35.37084,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367767350,2025-02-10 19:21:33,-117.35069,33.01886,7.3,346.8,,TROPIC THUNDER,,WDJ3367,36.0,,14.0,4.0,,,B,Swami's SMCA,SMCA
338143454,2025-02-10 19:20:07,-120.85697,35.3698,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:20:03,-122.99505,37.96544,5.4,308.9,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
367659210,2025-02-10 19:22:42,-117.14653,32.55948,7.6,320.3,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
366999858,2025-02-10 19:19:38,-120.85866,35.37094,0.0,116.0,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 19:21:33,-122.99737,37.96691,5.7,303.8,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338330021,2025-02-10 19:21:55,-117.34994,33.04467,5.6,168.0,,WINDPILOT,,,36.0,,14.0,5.0,,,B,Swami's SMCA,SMCA
338143454,2025-02-10 19:16:58,-120.85696,35.36979,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 03:13:38,-117.89484,33.62189,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 19:17:38,-120.85895,35.37101,4.2,37.4,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 19:20:54,-117.89513,33.61941,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 19:23:03,-122.99968,37.96837,5.7,304.3,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338330021,2025-02-10 19:19:56,-117.35087,33.04778,6.2,164.7,,WINDPILOT,,,36.0,,14.0,5.0,,,B,Swami's SMCA,SMCA
338142675,2025-02-10 19:22:08,-117.89562,33.62232,0.0,9.0,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338330021,2025-02-10 19:23:23,-117.34928,33.04236,5.7,165.0,,WINDPILOT,,,36.0,,14.0,5.0,,,B,Swami's SMCA,SMCA
338163877,2025-02-10 19:23:25,-120.85477,35.3685,0.0,135.6,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 19:22:37,-117.89484,33.62189,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 19:22:36,-120.85865,35.37095,0.0,116.0,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 19:21:16,-120.85865,35.37094,0.0,116.0,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 19:18:03,-120.85643,35.36819,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 19:25:50,-117.89405,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 19:19:26,-120.85846,35.37084,0.0,124.9,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
367659210,2025-02-10 19:19:05,-117.14525,32.55707,1.0,202.6,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
366889830,2025-02-10 19:20:00,-117.31551,32.81787,11.1,349.8,,LEGACY        ?,,WDL3420,60.0,5.0,23.0,6.0,2.4,60.0,A,South La Jolla SMR,SMR
338330021,2025-02-10 19:24:57,-117.34859,33.03986,6.1,160.5,,WINDPILOT,,,36.0,,14.0,5.0,,,B,Swami's SMCA,SMCA
367659210,2025-02-10 19:24:42,-117.14868,32.56157,1.7,87.9,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
367659210,2025-02-10 19:20:24,-117.14479,32.55709,1.0,104.3,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
367104050,2025-02-10 19:19:27,-119.88426,34.3669,17.5,267.9,,RYAN T,IMO8982591,WDC9570,60.0,0.0,31.0,8.0,,60.0,A,Campus Point SMCA (No-Take),SMCA (No-Take)
