# 24-hour MPA fishing-entry forecast for 2024-06-03. 1729 vessels were evaluated near California MPAs. The highest-risk vessel is MMSI 338467817 (UNNAMED), 0.9 km from Año Nuevo SMR with a risk score of 1.00, driven by: traffic_within_10km; dist_to_mpa_m; day_of_week.
mmsi,vessel_name,risk,nearest_mpa,dist_to_mpa_m,sog,cog,heads_toward_mpa,prior_mpa_entries,prior_fishing_tracks,factors,base_date_time,latitude,longitude
367721220,OCEAN GLORY,0.0,Peytonia Slough SMP,17270.58,0.0,161.1,False,0.0,0.0,tide_height_m; day_of_week; wind_speed_kn,2024-06-03 06:02:07,38.059,-122.015
368096820,PIKY,0.0,Famosa Slough SMCA (No-Take),3025.148,0.0,4.0,True,0.0,0.0,cog; wind_speed_kn; day_of_week,2024-06-03 18:00:27,32.722,-117.222
338428465,EDEN III,0.0,Corte Madera Marsh SMP,6605.39,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:01:26,37.871,-122.462
338241391,WATER WITCH,0.0,Corte Madera Marsh SMP,6520.08,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:01:41,37.872,-122.461
338306963,OCEAN CRYSTAL,0.0,Albany Mudflats SMP,12346.875,0.1,284.3,False,0.0,0.0,tide_height_m; cog; day_of_week,2024-06-03 18:01:10,37.81,-122.421
367797020,KAYLEE H,0.0,Cabrillo SMR,17323.658,7.2,71.5,True,0.0,0.0,day_of_week; sog; wind_dir_deg,2024-06-03 12:00:06,32.59,-117.414
338461508,UGLY DUCKLING,0.0,Robert W. Crown SMCA,13323.868,0.0,5.4,False,0.0,0.0,wind_speed_kn; tide_height_m; wind_dir_deg,2024-06-03 00:14:45,37.676,-122.381
368059360,ENCORE,0.0,Corte Madera Marsh SMP,13879.455,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:00:49,37.807,-122.445
367771580,DIAMOND SEAS,0.0,Corte Madera Marsh SMP,13886.432,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:00:50,37.807,-122.445
338311357,FREEDOM 2,0.0,Corte Madera Marsh SMP,13935.918,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:02:22,37.806,-122.447
368272210,IMAGINE TOO,0.0,Bolsa Bay SMCA,12702.396,0.0,257.9,False,0.0,0.0,tide_height_m; wind_dir_deg; day_of_week,2024-06-03 00:03:29,33.758,-118.186
367012810,SAMMY G,0.0,Cabrillo SMR,8690.682,0.0,215.2,False,0.0,0.0,tide_height_m; tide_rising; day_of_week,2024-06-03 15:21:12,32.694,-117.152
338316866,HALF MOON,0.0,Upper Newport Bay SMCA,590.593,0.0,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:42,33.61,-117.896
367084080,KINSHIP,0.0,Albany Mudflats SMP,5498.188,0.0,240.0,False,0.0,0.0,tide_height_m; day_of_week; wind_speed_kn,2024-06-03 18:00:35,37.839,-122.309
366970020,MENDOCINO,0.0,Corte Madera Marsh SMP,297.195,0.0,165.3,True,1.0,0.0,dist_to_mpa_m; heading; day_of_week,2024-06-03 13:14:11,37.944,-122.509
368260830,JILLIAN IRENE,0.0,Robert W. Crown SMCA,2670.945,0.0,172.1,True,0.0,0.0,cog; day_of_week; tide_height_m,2024-06-03 18:00:07,37.792,-122.283
228011800,MAX S/Y,0.0,Montara SMR,877.629,0.2,283.6,True,0.0,0.0,sog; cog; day_of_week,2024-06-03 16:57:07,37.498,-122.489
338201659,JOURNEY,0.0,Corte Madera Marsh SMP,7615.748,0.0,141.6,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:02:50,37.858,-122.48
367707480,AURORA,0.0,Fagan Marsh SMP,12860.465,0.0,0.0,True,0.0,0.0,tide_height_m; wind_speed_kn; cog,2024-06-03 18:01:45,38.097,-122.267
368162750,NAUTI NANA,0.0,Famosa Slough SMCA (No-Take),3312.137,0.0,171.3,False,0.0,0.0,cog; day_of_week; wind_dir_deg,2024-06-03 06:05:03,32.727,-117.204
368344540,EWOLF,0.0,Cabrillo SMR,8691.425,0.0,47.1,False,0.0,0.0,cog; day_of_week; heading,2024-06-03 06:00:07,32.696,-117.152
367978000,GOLDEN BEAR,0.0,Fagan Marsh SMP,17000.511,0.0,311.0,False,0.0,0.0,tide_height_m; day_of_week; dist_to_mpa_m,2024-06-03 06:01:17,38.065,-122.23
441200000,GLOVIS CENTURY,0.0,Cabrillo SMR,4899.91,0.0,262.8,False,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 00:01:35,32.639,-117.193
563052600,CAP JACKSON,0.0,Abalone Cove SMCA,10977.865,0.0,93.0,False,5.0,0.0,wind_dir_deg; heading; day_of_week,2024-06-03 06:01:32,33.73,-118.257
338488891,KALAE,0.0,Abalone Cove SMCA,8673.886,0.1,360.0,False,0.0,0.0,sog; wind_dir_deg; day_of_week,2024-06-03 18:02:48,33.724,-118.281
368341690,DELPHINUS,0.0,Robert W. Crown SMCA,1776.412,0.0,33.7,False,0.0,0.0,heading; day_of_week; traffic_within_10km,2024-06-03 06:00:04,37.771,-122.3
538007960,NAVIG8 PROMISE,0.0,Robert W. Crown SMCA,6232.291,0.0,76.3,True,0.0,0.0,tide_height_m; day_of_week; heading,2024-06-03 18:01:13,37.748,-122.348
338218673,BOUNTY,0.0,Upper Newport Bay SMCA,1524.39,0.0,37.3,False,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:02:04,33.618,-117.922
368000890,ELIZABETH C,0.0,Abalone Cove SMCA,14084.464,0.0,348.1,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:01:37,33.754,-118.224
338400762,WILD HARE,0.0,Upper Newport Bay SMCA,89.28,0.0,288.0,False,1.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:00:21,33.62,-117.894
378113107,IETA,0.0,Famosa Slough SMCA (No-Take),3740.644,1.0,360.0,True,0.0,0.0,sog; tide_height_m; day_of_week,2024-06-03 00:01:29,32.715,-117.228
367642960,GALADRIEL,0.0,Dana Point SMCA,325.616,0.1,266.2,False,0.0,0.0,wind_dir_deg; day_of_week; cog,2024-06-03 06:01:48,33.461,-117.703
338253266,ESKENAS,0.0,Albany Mudflats SMP,13862.213,0.0,314.6,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:02:04,37.807,-122.441
338087783,FRANK S. CRESSEY,0.0,Corte Madera Marsh SMP,13891.784,0.0,360.0,True,0.0,0.0,heading; day_of_week; wind_speed_kn,2024-06-03 00:00:21,37.807,-122.445
368124560,CIELO,0.0,Bolsa Bay SMCA,8487.071,5.8,161.7,False,0.0,0.0,sog; day_of_week; wind_dir_deg,2024-06-03 00:00:15,33.741,-118.146
369375000,TEAM O'NEILL,0.0,Natural Bridges SMR,5259.771,0.0,344.7,False,0.0,0.0,tide_height_m; day_of_week; tide_rising,2024-06-03 06:01:56,36.964,-122.002
303200000,COLLETTE C,0.0,Abalone Cove SMCA,14090.989,0.0,284.4,True,0.0,0.0,tide_height_m; day_of_week; cog,2024-06-03 00:01:41,33.753,-118.224
338225043,MAGGIE,0.0,Dana Point SMCA,387.929,0.0,96.8,False,0.0,0.0,wind_dir_deg; dist_to_mpa_m; day_of_week,2024-06-03 06:01:57,33.46,-117.702
368119960,AINOA,0.0,Famosa Slough SMCA (No-Take),3554.758,0.0,306.7,True,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 00:00:27,32.728,-117.2
352001650,PLATINUM JUBILEE,0.0,Robert W. Crown SMCA,6751.586,1.1,89.2,True,0.0,0.0,tide_height_m; sog; heading,2024-06-03 18:00:05,37.759,-122.357
366999891,CG47245,0.0,Corte Madera Marsh SMP,10414.497,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:00:04,37.833,-122.478
338193507,OCEAN SPIRIT,0.0,Famosa Slough SMCA (No-Take),4113.452,0.0,240.1,False,0.0,0.0,cog; day_of_week; wind_dir_deg,2024-06-03 12:00:00,32.727,-117.193
338352484,CUT LOOSE,0.0,Famosa Slough SMCA (No-Take),3902.149,0.0,185.2,False,0.0,0.0,wind_speed_kn; day_of_week; traffic_within_10km,2024-06-03 22:43:18,32.714,-117.23
338303055,SEAS LIFE,0.0,Cabrillo SMR,6186.83,0.0,360.0,False,0.0,0.0,tide_height_m; day_of_week; cog,2024-06-03 01:09:50,32.68,-117.174
338467783,SEALUTIONS,0.0,Upper Newport Bay SMCA,45.711,0.0,360.0,True,2.0,0.0,heading; day_of_week; cog,2024-06-03 00:00:15,33.619,-117.892
367749950,SPICA,0.0,Bolsa Bay SMCA,6838.026,2.1,329.4,False,0.0,0.0,day_of_week; tide_height_m; sog,2024-06-03 00:00:17,33.74,-118.126
338103012,PEGASUS,0.0,Robert W. Crown SMCA,13416.363,0.0,0.6,False,0.0,0.0,tide_height_m; cog; day_of_week,2024-06-03 18:00:25,37.674,-122.38
338449799,QUITENITA,0.0,Upper Newport Bay SMCA,1008.083,5.1,87.9,False,0.0,0.0,sog; day_of_week; wind_dir_deg,2024-06-03 00:05:30,33.608,-117.909
338407581,BLUEFIN-A-DINI,0.0,Famosa Slough SMCA (No-Take),7555.478,0.0,327.5,True,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 00:02:04,32.707,-117.165
338490189,PLAYBACK,0.0,Abalone Cove SMCA,8727.354,0.0,255.0,True,0.0,0.0,wind_dir_deg; day_of_week; tide_rising,2024-06-03 06:03:32,33.719,-118.281
319193400,SEA WINGS 77,0.0,Famosa Slough SMCA (No-Take),4483.92,0.3,360.0,False,0.0,0.0,sog; tide_height_m; day_of_week,2024-06-03 00:00:00,32.727,-117.189
338440299,SEA THROUGHS,0.0,Tijuana River Mouth SMCA,6884.471,0.0,360.0,False,0.0,0.0,tide_height_m; traffic_within_10km; day_of_week,2024-06-03 00:05:42,32.629,-117.134
538007479,HYUNDAI COURAGE,0.0,Abalone Cove SMCA,11405.002,0.0,32.0,False,5.0,0.0,wind_dir_deg; heading; day_of_week,2024-06-03 06:03:10,33.731,-118.252
367706250,PAIR A DICE,0.0,Famosa Slough SMCA (No-Take),3638.527,0.0,51.9,False,0.0,0.0,cog; day_of_week; wind_speed_kn,2024-06-03 18:02:23,32.727,-117.2
229622000,MSC TRIESTE,0.0,Abalone Cove SMCA,13021.829,0.0,68.6,False,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 00:02:04,33.753,-118.236
338300994,THE J'S SEA,0.0,Upper Newport Bay SMCA,955.166,0.0,29.4,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:19,33.615,-117.916
368239240,BON ECHO,0.0,Famosa Slough SMCA (No-Take),3537.686,0.3,360.0,False,0.0,0.0,tide_height_m; sog; day_of_week,2024-06-03 00:18:03,32.727,-117.201
477922100,GUTHORM MAERSK,0.0,Pillar Point SMCA,19689.148,9.6,2.3,True,0.0,0.0,dist_to_mpa_m; day_of_week; cog,2024-06-03 16:52:00,37.315,-122.661
338128375,MISS SEPTEMBER,0.0,Abalone Cove SMCA,8718.607,0.0,243.3,True,0.0,0.0,wind_dir_deg; day_of_week; tide_rising,2024-06-03 06:04:01,33.722,-118.281
338339572,TUNA MELT,0.0,Upper Newport Bay SMCA,1315.945,0.1,360.0,True,0.0,0.0,wind_dir_deg; day_of_week; traffic_within_10km,2024-06-03 12:04:13,33.604,-117.888
338310827,JAWS,0.0,Bolsa Bay SMCA,1423.695,0.0,335.1,False,0.0,0.0,wind_dir_deg; day_of_week; wave_height_m,2024-06-03 12:04:26,33.722,-118.07
303272000,ROBERT GORDON SPROUL,0.0,Cabrillo SMR,3422.18,0.0,60.7,False,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 00:01:37,32.706,-117.236
367358930,GAVILAN,0.0,Albany Mudflats SMP,8017.306,4.6,200.7,False,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 18:00:29,37.875,-122.412
366872980,ENDLESS DREAMS,0.0,Upper Newport Bay SMCA,1551.716,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wave_height_m,2024-06-03 12:00:03,33.618,-117.922
367027570,DEBRA C,0.0,Abalone Cove SMCA,14084.818,0.0,260.8,True,0.0,0.0,tide_height_m; day_of_week; cog,2024-06-03 00:02:45,33.753,-118.224
338440371,NOW OR NEVER,0.0,Corte Madera Marsh SMP,7409.962,0.0,327.0,True,0.0,0.0,tide_height_m; day_of_week; wind_speed_kn,2024-06-03 18:01:42,37.86,-122.482
338319175,ALOHA NUI,0.0,Upper Newport Bay SMCA,1291.265,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:47,33.608,-117.914
368117970,RUBY SLIPPERS,0.0,Famosa Slough SMCA (No-Take),3907.79,0.0,16.0,True,0.0,0.0,cog; day_of_week; wind_speed_kn,2024-06-03 18:01:16,32.714,-117.229
338314276,AZULITA,0.0,Famosa Slough SMCA (No-Take),7038.509,6.8,101.0,False,0.0,0.0,sog; day_of_week; wave_height_m,2024-06-03 00:00:23,32.704,-117.176
338109287,GRACE,0.0,Robert W. Crown SMCA,9498.996,0.0,0.0,False,0.0,0.0,cog; traffic_within_10km; day_of_week,2024-06-03 06:02:10,37.781,-122.387
367424810,CUB,0.0,Batiquitos Lagoon SMCA (No-Take),15484.547,5.3,65.8,False,0.0,0.0,day_of_week; sog; heading,2024-06-03 18:00:01,33.206,-117.402
369970787,27' WHALER,0.0,Cabrillo SMR,3175.557,0.0,360.0,False,0.0,0.0,wind_speed_kn; day_of_week; dist_to_mpa_m,2024-06-03 20:09:31,32.704,-117.236
368282130,SV MOON DANCE,0.0,Albany Mudflats SMP,2486.466,0.0,360.0,True,0.0,0.0,day_of_week; heads_toward_mpa; cog,2024-06-03 12:04:01,37.867,-122.318
367422020,NJORD,0.0,Cabrillo SMR,10988.747,0.0,276.4,True,0.0,0.0,tide_height_m; heading; day_of_week,2024-06-03 00:00:10,32.668,-117.121
338104711,WILLIN',0.0,Albany Mudflats SMP,2829.335,0.1,264.7,False,0.0,0.0,cog; sog; day_of_week,2024-06-03 12:03:41,37.912,-122.346
338233823,LE NUAGE,0.0,Robert W. Crown SMCA,2088.452,0.0,80.6,False,0.0,0.0,tide_height_m; day_of_week; wind_speed_kn,2024-06-03 18:01:03,37.786,-122.268
367059270,SEA VENTURE,0.0,Famosa Slough SMCA (No-Take),3140.562,0.0,233.2,False,0.0,0.0,cog; day_of_week; wind_dir_deg,2024-06-03 12:05:38,32.727,-117.208
338168848,KICK'N BACK,0.0,Robert W. Crown SMCA,1988.334,0.0,164.8,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:00:56,37.785,-122.268
338395805,SIMPLER TIMES,0.0,Robert W. Crown SMCA,2006.08,0.0,360.0,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:02:50,37.778,-122.257
367169120,TORONADO,0.0,Abalone Cove SMCA,6517.184,11.0,58.8,False,0.0,0.0,cog; day_of_week; traffic_within_10km,2024-06-03 01:50:21,33.622,-118.383
367461940,DB LOS ANGELES,0.0,Abalone Cove SMCA,14639.205,0.0,273.6,True,0.0,0.0,tide_height_m; day_of_week; cog,2024-06-03 00:00:00,33.766,-118.22
368119370,ROCK SOLID,0.0,Famosa Slough SMCA (No-Take),4071.271,0.4,360.0,True,0.0,0.0,sog; tide_height_m; day_of_week,2024-06-03 00:02:34,32.712,-117.232
367492920,WYATT M,0.0,Abalone Cove SMCA,9623.904,0.0,12.5,False,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 00:00:05,33.735,-118.271
367682780,INCEPTION,0.0,Bolsa Bay SMCA,6420.61,0.0,0.0,False,0.0,0.0,wind_dir_deg; day_of_week; heading,2024-06-03 12:01:04,33.749,-118.114
368028690,WINE N DOWN,0.0,Marin Islands SMP,2595.827,5.7,339.9,True,0.0,0.0,sog; day_of_week; heads_toward_mpa,2024-06-03 00:00:03,37.943,-122.448
355705000,SAIQ,0.0,Bolsa Bay SMCA,7602.35,0.1,187.5,False,0.0,0.0,heading; day_of_week; tide_height_m,2024-06-03 00:00:25,33.667,-118.125
368269110,SAILAH,0.0,Upper Newport Bay SMCA,1523.258,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wave_height_m,2024-06-03 12:00:09,33.61,-117.92
367472090,STARGAZER,0.0,Crystal Cove SMCA,1478.455,0.0,360.0,False,0.0,0.0,wind_dir_deg; day_of_week; wave_height_m,2024-06-03 12:00:23,33.6,-117.891
338209606,TELESTO,0.0,Bolsa Bay SMCA,2082.723,0.0,43.6,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:03:44,33.725,-118.076
303829037,USN LISA,0.0,Cabrillo SMR,6371.484,0.5,14.0,False,0.0,0.0,heading; sog; day_of_week,2024-06-03 18:01:59,32.691,-117.316
368184340,TANUKI,0.0,Famosa Slough SMCA (No-Take),3326.908,0.0,51.9,False,0.0,0.0,cog; day_of_week; tide_height_m,2024-06-03 00:01:35,32.719,-117.225
368282110,LUCKY DUCK,0.0,Famosa Slough SMCA (No-Take),3656.675,4.4,230.5,False,0.0,0.0,sog; day_of_week; heading,2024-06-03 16:34:30,32.716,-117.229
338926976,CG26306,0.0,Abalone Cove SMCA,9772.276,0.0,0.0,False,0.0,0.0,tide_height_m; day_of_week; tide_rising,2024-06-03 15:54:12,33.726,-118.27
338466961,FAMILY AFFAIR,0.0,Bolsa Bay SMCA,1842.773,0.0,30.0,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:04:03,33.728,-118.06
366985310,BAY MONARCH,0.0,Albany Mudflats SMP,11928.05,0.0,108.8,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 17:21:35,37.809,-122.413
367760290,FIREBOAT 15,0.0,Abalone Cove SMCA,14798.293,0.0,161.2,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:04,33.748,-118.216
369970253,DISCOVERY BAY,0.0,Robert W. Crown SMCA,2174.243,0.0,340.3,False,0.0,0.0,day_of_week; heading; tide_height_m,2024-06-03 12:02:21,37.774,-122.303
338004941,ANDANTE,0.0,Famosa Slough SMCA (No-Take),3424.43,0.1,335.7,True,0.0,0.0,sog; day_of_week; wind_dir_deg,2024-06-03 06:02:09,32.718,-117.231
338084479,PASATIEMPO,0.0,Famosa Slough SMCA (No-Take),3299.71,0.1,68.9,False,0.0,0.0,day_of_week; sog; dist_to_mpa_m,2024-06-03 18:06:47,32.719,-117.228
339736000,DESPERADO,0.0,Famosa Slough SMCA (No-Take),7913.637,0.1,62.8,False,0.0,0.0,day_of_week; sog; heading,2024-06-03 06:03:55,32.705,-117.162
367669070,COOP DE VILLE,0.0,Dana Point SMCA,1001.239,0.1,65.6,False,0.0,0.0,wind_speed_kn; day_of_week; dist_to_mpa_m,2024-06-03 12:01:05,33.46,-117.694
368052510,GENTLEMAN,0.0,Anacapa Island FMR,15208.32,0.0,116.6,False,1.0,0.0,tide_height_m; day_of_week; dist_to_mpa_m,2024-06-03 00:02:42,34.164,-119.223
367016080,WILLOW D,0.0,Fagan Marsh SMP,19944.127,14.7,302.0,False,0.0,0.0,dist_to_mpa_m; day_of_week; tide_height_m,2024-06-03 18:11:11,38.051,-122.185
338238296,MALOLO,0.0,Dana Point SMCA,305.41,0.0,31.2,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 06:01:20,33.46,-117.703
338179205,GAIL-ANNE,0.0,Upper Newport Bay SMCA,1787.003,0.0,357.0,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:16,33.619,-117.925
367351190,KOOS KING,0.0,Samoa SMCA,6609.113,0.0,360.0,True,0.0,0.0,tide_height_m; day_of_week; heading,2024-06-03 18:53:21,40.807,-124.162
338349786,TANGLED SHEETS,0.0,Fagan Marsh SMP,12032.741,0.0,350.9,True,0.0,0.0,heading; heads_toward_mpa; day_of_week,2024-06-03 12:01:40,38.105,-122.266
367605870,NADJA DELPHINE,0.0,Corte Madera Marsh SMP,7544.59,0.0,155.3,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:07:22,37.859,-122.48
367405840,C-TRACTOR 22,0.0,Cabrillo SMR,10090.499,0.1,188.1,False,0.0,0.0,sog; day_of_week; heading,2024-06-03 18:00:00,32.686,-117.133
368326570,TRINITY,0.0,Tijuana River Mouth SMCA,7009.59,0.0,360.0,False,0.0,0.0,tide_height_m; day_of_week; traffic_within_10km,2024-06-03 00:01:24,32.63,-117.134
338353025,SHOWTIME,0.0,Cabrillo SMR,3989.909,0.0,360.0,False,0.0,0.0,day_of_week; tide_height_m; traffic_within_10km,2024-06-03 14:09:24,32.711,-117.234
338396711,REELENTLESS,0.0,Famosa Slough SMCA (No-Take),3723.757,0.0,272.3,False,0.0,0.0,heading; cog; day_of_week,2024-06-03 12:00:49,32.716,-117.232
338450547,YACHT C,0.0,Fagan Marsh SMP,6896.052,0.0,360.0,False,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:00:20,38.287,-122.284
367115520,JAUNTY,0.0,Tijuana River Mouth SMCA,7115.968,0.0,305.5,False,0.0,0.0,tide_height_m; traffic_within_10km; day_of_week,2024-06-03 00:08:40,32.631,-117.133
338495301,NEXT LEVEL,0.0,Bolsa Bay SMCA,2189.883,0.0,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:02:38,33.727,-118.075
338501037,PRIORITIES II,0.0,Bolsa Bay SMCA,2444.513,0.0,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:03:14,33.728,-118.078
338916000,US GOVT VESSEL,0.0,Tijuana River Mouth SMCA,10646.822,0.1,160.9,True,0.0,0.0,tide_height_m; day_of_week; tide_rising,2024-06-03 15:10:05,32.662,-117.12
565747000,MAERSK ALFIRK,0.0,Abalone Cove SMCA,13532.709,0.0,237.1,True,0.0,0.0,tide_height_m; day_of_week; wind_dir_deg,2024-06-03 00:00:25,33.755,-118.23
338319661,THE DOG HOUSE 2,0.0,Albany Mudflats SMP,11664.677,0.1,360.0,False,0.0,0.0,tide_height_m; day_of_week; tide_rising,2024-06-03 18:05:56,37.81,-122.41
368313380,PIXIE,0.0,San Diego-Scripps Coastal SMCA,14495.053,0.0,360.0,False,0.0,0.0,traffic_within_10km; day_of_week; tide_rising,2024-06-03 15:02:45,32.914,-117.102
338369278,CRUX,0.0,Famosa Slough SMCA (No-Take),3495.671,0.2,136.1,False,0.0,0.0,sog; day_of_week; wind_dir_deg,2024-06-03 06:08:12,32.726,-117.203
338313036,IOS,0.0,Upper Newport Bay SMCA,1070.89,0.0,338.7,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 12:00:23,33.616,-117.917
338394689,JIGGLES,0.0,Famosa Slough SMCA (No-Take),3525.63,0.2,360.0,True,0.0,0.0,tide_height_m; sog; day_of_week,2024-06-03 00:03:20,32.717,-117.23
368222440,PEREGRINE SPIRIT,0.0,Cabrillo SMR,4165.965,2.9,293.0,False,0.0,0.0,sog; tide_height_m; day_of_week,2024-06-03 00:00:19,32.71,-117.226
367580930,TRIUMPHANT,0.0,Bolsa Bay SMCA,11289.122,19.6,192.5,False,0.0,0.0,tide_height_m; sog; day_of_week,2024-06-03 00:00:00,33.733,-118.18
367599960,ALWAYS RIGHT,0.0,Abalone Cove SMCA,8983.021,0.0,65.5,False,0.0,0.0,wind_dir_deg; day_of_week; cog,2024-06-03 06:02:37,33.721,-118.278
338452741,DRIFT AWAY,0.0,Famosa Slough SMCA (No-Take),3822.261,0.0,18.9,True,0.0,0.0,heading; day_of_week; cog,2024-06-03 12:02:38,32.715,-117.233
338361102,BOSSA NOVA,0.0,Famosa Slough SMCA (No-Take),3634.425,0.0,129.9,False,0.0,0.0,heading; tide_height_m; day_of_week,2024-06-03 00:02:36,32.726,-117.201
367305860,DECIBEL,0.0,Corte Madera Marsh SMP,6418.631,0.0,360.0,True,0.0,0.0,tide_height_m; wind_speed_kn; day_of_week,2024-06-03 18:01:09,37.867,-122.495
366749490,RED ROOSTER III,0.0,Famosa Slough SMCA (No-Take),2917.58,0.0,237.1,False,5.0,5.0,cog; day_of_week; wind_dir_deg,2024-06-03 06:03:22,32.723,-117.227
338192263,BLUE FISH,0.0,Famosa Slough SMCA (No-Take),4281.369,0.8,299.2,True,0.0,0.0,sog; day_of_week; tide_height_m,2024-06-03 00:00:05,32.726,-117.192
367674940,GRACE,0.0,Upper Newport Bay SMCA,1387.73,4.9,286.6,False,0.0,0.0,sog; day_of_week; wind_dir_deg,2024-06-03 00:00:09,33.603,-117.892
368089620,ELDORADO,0.0,Lover's Cove SMCA,4320.366,9.8,15.2,False,3.0,3.0,cog; sog; day_of_week,2024-06-03 00:00:02,33.31,-118.288
338478886,HARVEST MOON,0.0,Robert W. Crown SMCA,1986.747,0.0,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_speed_kn,2024-06-03 18:02:20,37.784,-122.266
368052650,MAVERICK,0.0,Robert W. Crown SMCA,2075.437,0.0,360.0,False,0.0,0.0,tide_height_m; day_of_week; wind_speed_kn,2024-06-03 18:01:25,37.786,-122.268
338226906,HOT RAIL,0.0,Dana Point SMCA,678.067,0.0,82.1,False,0.0,0.0,wind_dir_deg; day_of_week; dist_to_mpa_m,2024-06-03 06:02:10,33.461,-117.698
366793760,ADVENTURE HORNBLOWER,0.0,Famosa Slough SMCA (No-Take),6135.937,5.0,59.7,False,0.0,0.0,sog; day_of_week; tide_height_m,2024-06-03 00:00:08,32.715,-117.177
378111953,XOXO,0.0,Famosa Slough SMCA (No-Take),3241.36,0.0,16.2,False,0.0,0.0,cog; day_of_week; wind_speed_kn,2024-06-03 12:00:15,32.72,-117.221
368226970,LA FIREBOAT 2,0.0,Abalone Cove SMCA,8930.154,0.0,246.9,True,0.0,0.0,wind_dir_deg; day_of_week; tide_rising,2024-06-03 06:00:03,33.741,-118.279
338336452,SUNSET DUO,0.0,Famosa Slough SMCA (No-Take),3724.757,5.4,302.0,False,0.0,0.0,sog; day_of_week; tide_height_m,2024-06-03 00:00:19,32.719,-117.212
338169044,BREANNA,0.0,Bolsa Bay SMCA,6428.532,0.0,27.7,False,0.0,0.0,wind_dir_deg; day_of_week; wind_speed_kn,2024-06-03 12:02:37,33.748,-118.114
367506190,THALASSA,0.0,Abalone Cove SMCA,8668.333,0.1,90.1,False,0.0,0.0,wind_dir_deg; sog; day_of_week,2024-06-03 18:02:41,33.724,-118.282
367706070,DAVID H PETERSON,0.0,Bair Island SMP,842.395,0.0,14.9,False,0.0,0.0,day_of_week; dist_to_mpa_m; cog,2024-06-03 14:42:28,37.504,-122.214
367152240,SOLITARY,0.0,Albany Mudflats SMP,11110.428,0.1,346.7,False,0.0,0.0,tide_height_m; day_of_week; tide_rising,2024-06-03 18:00:06,37.827,-122.421
338491779,LILYANNA BLUE,0.0,Famosa Slough SMCA (No-Take),3020.922,0.0,360.0,False,0.0,0.0,wind_speed_kn; day_of_week; traffic_within_10km,2024-06-03 21:33:29,32.726,-117.212
338086338,BLUE MAX,0.0,Cabrillo SMR,6257.316,0.0,0.0,False,0.0,0.0,cog; wind_speed_kn; tide_height_m,2024-06-03 23:14:59,32.682,-117.174
